# qx                      qy                      qz                      omega                   d2dos                   d2dos1                  d2dos2                  n2dos                   n2dos1                  n2dos2
  0.3000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1780924529191E+03     0.1600000000000E+02     0.0000000000000E+00     0.1600000000000E+02     0.7627525900486E+02     0.0000000000000E+00     0.7627525900486E+02
  0.3000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1891918216104E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2119263035955E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2123409996203E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2355206206611E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.8031995043130E+02     0.1200000000000E+02     0.1200000000000E+02     0.0000000000000E+00     0.1842003485728E+02     0.1842003485728E+02     0.0000000000000E+00
  0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.8343960119620E+02     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.8816389232996E+01     0.8816389232996E+01     0.0000000000000E+00
  0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1506773700960E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1686161956269E+03     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.1312891456419E+02     0.1312891456419E+02     0.0000000000000E+00
  0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1730144269986E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1886753452685E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2138042058828E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2139835704838E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2285437985416E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.9164578751280E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.9348937306830E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1618999910075E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1680173389733E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1717001756740E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1842671660209E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2147210572963E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2149640139700E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2232346306832E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.8655191425200E+02     0.8000000000000E+01     0.8000000000000E+01     0.0000000000000E+00     0.6864961180082E+01     0.6864961180082E+01     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.9373777204090E+02     0.1600000000000E+02     0.1600000000000E+02     0.0000000000000E+00     0.2022939046246E+02     0.2022939046246E+02     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1626200600955E+03     0.8000000000000E+01     0.0000000000000E+00     0.8000000000000E+01     0.4601323737806E+02     0.0000000000000E+00     0.4601323737806E+02
 -0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1669133017085E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1682284918789E+03     0.8000000000000E+01     0.8000000000000E+01     0.0000000000000E+00     0.1913964977856E+02     0.1913964977856E+02     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1885096145217E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2132915486305E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2148514743706E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2245303818845E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.7075847477090E+02     0.1400000000000E+02     0.1400000000000E+02     0.0000000000000E+00     0.1505748831639E+02     0.1505748831639E+02     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.8115140958780E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1426815906644E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1714631325715E+03     0.5000000000000E+01     0.5000000000000E+01     0.0000000000000E+00     0.1201889075285E+02     0.1201889075285E+02     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1722285646764E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1928386591882E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2114548859247E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2140415231011E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2299675559767E+03     0.8000000000000E+01     0.0000000000000E+00     0.8000000000000E+01     0.4785271364695E+02     0.0000000000000E+00     0.4785271364695E+02
 -0.2000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.5066130886840E+02     0.1400000000000E+02     0.1400000000000E+02     0.0000000000000E+00     0.5654947434737E+01     0.5654947434737E+01     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.6199019234040E+02     0.1700000000000E+02     0.1700000000000E+02     0.0000000000000E+00     0.6865599298728E+01     0.6865599298728E+01     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1121471053708E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1754103158098E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1763789750643E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1919640842728E+03     0.8000000000000E+01     0.0000000000000E+00     0.8000000000000E+01     0.3570839616239E+02     0.0000000000000E+00     0.3570839616239E+02
 -0.2000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2098571289086E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2127900401226E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2354264146326E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.3167703636270E+02     0.1000000000000E+01     0.1000000000000E+01     0.0000000000000E+00     0.1558268982850E+00     0.1558268982850E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.4122573287240E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.7608240904730E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1768648858380E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1791114851906E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.1876412779069E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2085954902071E+03     0.8000000000000E+01     0.0000000000000E+00     0.8000000000000E+01     0.3277084713770E+02     0.0000000000000E+00     0.3277084713770E+02
 -0.1000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2110591312877E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00     0.0000000000000E+00     0.2387299679158E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.0000000000000E+00     0.4370165973550E+02     0.1200000000000E+02     0.1200000000000E+02     0.0000000000000E+00     0.2353351660530E+01     0.2353351660530E+01     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.0000000000000E+00     0.4370167283210E+02     0.1200000000000E+02     0.1200000000000E+02     0.0000000000000E+00     0.2353351660530E+01     0.2353351660530E+01     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.0000000000000E+00     0.9316586135830E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.0000000000000E+00     0.1783746997539E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.0000000000000E+00     0.1783747088066E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.0000000000000E+00     0.1895150470434E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.0000000000000E+00     0.2106242642633E+03     0.6000000000000E+01     0.0000000000000E+00     0.6000000000000E+01     0.2829071845166E+02     0.0000000000000E+00     0.2829071845166E+02
  0.0000000000000E+00     0.2000000000000E+00     0.0000000000000E+00     0.2106242681048E+03     0.6000000000000E+01     0.0000000000000E+00     0.6000000000000E+01     0.2829071845166E+02     0.0000000000000E+00     0.2829071845166E+02
  0.0000000000000E+00     0.2000000000000E+00     0.0000000000000E+00     0.2356452125383E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00     0.0000000000000E+00     0.4307243246800E+02     0.1600000000000E+02     0.1600000000000E+02     0.0000000000000E+00     0.7154501351863E+01     0.7154501351863E+01     0.0000000000000E+00
